predictions,labels,delta
263614.0764567319,273500.0,9885.923543268116
362388.9758431979,274000.0,88388.9758431979
453792.28019408806,274000.0,179792.28019408806
351995.7773764284,274800.0,77195.77737642842
516833.12471502874,274900.0,241933.12471502874
485121.4570518861,274950.0,210171.45705188607
394308.0041798197,275000.0,119308.00417981972
210172.1110629022,275000.0,64827.8889370978
231843.7333356511,275000.0,43156.26666434889
250419.40956943587,275000.0,24580.59043056413
253515.35560840002,275000.0,21484.644391599984
256611.30164736416,275000.0,18388.698352635838
262803.1937252924,275000.0,12196.806274707604
324722.11450457503,275000.0,49722.11450457503
337105.89866043156,275000.0,62105.89866043156
646700.5025568446,275000.0,371700.5025568446
368950.5843892829,275000.0,93950.58438928291
232359.2422067044,275000.0,42640.757793295605
297374.1090249512,275000.0,22374.109024951176
331429.5154535566,275000.0,56429.51545355661
392609.0032965258,275000.0,117609.0032965258
314844.42490885884,275000.0,39844.42490885884
317940.370947823,275000.0,42940.37094782299
508783.6650137221,275000.0,233783.6650137221
300985.5639349685,275000.0,25985.563934968493
427183.7076507776,275000.0,152183.7076507776
600186.9693646122,275000.0,325186.96936461225
416790.50918400806,275000.0,141790.50918400806
694496.8688790905,275000.0,419496.8688790905
498905.97541800584,275000.0,223905.97541800584
532961.3818466113,275436.0,257525.38184661127
342707.93925953604,275900.0,66807.93925953604
437946.62258570374,276000.0,161946.62258570374
499392.1465600901,276000.0,223392.14656009013
379639.15671643853,276200.0,103439.15671643853
210172.1110629022,277000.0,66827.8889370978
588172.9016769123,277000.0,311172.9016769123
469937.10071745154,277000.0,192937.10071745154
371086.9624812665,277500.0,93586.96248126653
359662.74627239053,277700.0,81962.74627239053
352361.7047899921,278000.0,74361.70478999207
754468.7624417654,278000.0,476468.7624417654
313369.348090825,278000.0,35369.34809082502
411703.9774559569,278000.0,133703.97745595692
459764.03726134927,278500.0,181264.03726134927
287570.76203700545,279000.0,8570.76203700545
383175.3727767368,279000.0,104175.3727767368
536277.4628962424,279000.0,257277.4628962424
504212.6421567241,279000.0,225212.64215672412
435366.18541779293,279000.0,156366.18541779293
629671.3529362197,279000.0,350671.35293621966
342928.07427020307,279900.0,63028.07427020307
398804.6844290471,279900.0,118904.6844290471
353986.36306551547,279900.0,74086.36306551547
389147.129843998,279950.0,109197.129843998
610360.0328207145,279950.0,330410.0328207145
241131.5714525435,280000.0,38868.42854745651
278282.92392011307,280000.0,1717.0760798869305
377353.1971669653,280000.0,97353.19716696528
250049.69310127915,280000.0,29950.306898720853
321256.45199745416,280000.0,41256.45199745416
327448.34407538245,280000.0,47448.344075382454
429244.84689304203,280000.0,149244.84689304203
344183.0160775698,280000.0,64183.0160775698
584561.4467668949,280000.0,304561.4467668949
296268.7486750741,280000.0,16268.748675074079
420106.5902336393,280000.0,140106.5902336393
549766.607401976,280000.0,269766.607401976
425193.1219616905,280000.0,145193.1219616905
468536.36650718836,280000.0,188536.36650718836
350520.7005583946,280000.0,70520.7005583946
446125.311298126,280000.0,166125.311298126
445759.38388456235,280000.0,165759.38388456235
416790.50918400806,280000.0,136790.50918400806
419267.2660151794,280000.0,139267.2660151794
493819.4436899547,280000.0,213819.4436899547
301501.07280602184,280000.0,21501.07280602184
551537.058080396,280000.0,271537.05808039603
287201.0455688487,280500.0,6701.045568848727
670878.2193897339,280500.0,390378.21938973386
444284.3070665286,280500.0,163784.3070665286
684662.7377558536,280500.0,404162.73775585357
302680.7757636694,281500.0,21180.7757636694
441558.0774957211,282000.0,159558.0774957211
296488.8836857411,282950.0,13538.883685741108
309388.1767126509,283000.0,26388.176712650922
480920.1506630448,283000.0,197920.15066304483
656429.5069370198,283450.0,372979.50693701976
507308.5881956883,283500.0,223808.58819568832
472737.6728960295,284000.0,188737.6728960295
435216.6039603032,284000.0,151216.60396030318
503476.9982750037,284000.0,219476.9982750037
587067.5413270352,284000.0,303067.5413270352
407502.6710671157,284200.0,123302.67106711568
334895.1779606774,284900.0,49995.17796067742
194692.38086808153,285000.0,90307.61913191847
340717.353570449,285000.0,55717.35357044899
346909.2456483772,285000.0,61909.245648377226
371676.8139600903,285000.0,86676.81396009028
464555.19512901426,285000.0,179555.19512901426
231253.8818568273,285000.0,53746.1181431727
447970.10458431643,285000.0,162970.10458431643
512984.9714025632,285000.0,227984.9714025632
531560.6476363479,285000.0,246560.64763634792
432120.6579213391,285000.0,147120.6579213391
512615.25493440655,285000.0,227615.25493440655
400055.8371818207,285000.0,115055.83718182071
463965.3436501904,285000.0,178965.3436501904
467061.2896891546,285000.0,182061.2896891546
413694.56314504397,285000.0,128694.56314504397
478709.42996329063,285000.0,193709.42996329063
675921.1926453058,285000.0,390921.19264530577
416420.79271585133,285000.0,131420.79271585133
477101.3350795483,285000.0,192101.3350795483
540258.6342744166,285000.0,255258.6342744166
499641.61929972627,285000.0,214641.61929972627
334009.9526214674,285950.0,48059.95262146741
531190.9311681913,286000.0,245190.93116819125
441558.0774957211,286000.0,155558.0774957211
353470.85419446224,286308.0,67162.85419446224
487997.26808018313,286651.0,201346.26808018313
358896.3182553788,286800.0,72096.3182553788
259707.2476863283,287000.0,27292.75231367169
358407.80446502374,287000.0,71407.80446502374
516080.9174415274,287000.0,229080.91744152742
270026.1035453272,287000.0,16973.896454672795
380744.5170663156,287000.0,93744.51706631557
559939.6708580785,287000.0,272939.6708580785
552642.4184302732,287000.0,265642.4184302732
682672.1520667666,287000.0,395672.15206676663
553747.7787801502,287500.0,266247.7787801502
566501.2794041634,288000.0,278501.27940416336
568712.0001039176,288250.0,280462.00010391755
489322.7634407273,288350.0,200972.7634407273
434996.4689496362,288400.0,146596.4689496362
454677.505533298,289000.0,165677.505533298
382735.1027554026,289000.0,93735.10275540262
531340.5126256809,289000.0,242340.5126256809
464335.0601183471,289200.0,175135.06011834712
328333.56941459246,289571.0,38762.569414592464
293172.80263610993,289900.0,3272.802636109933
438462.131456757,289950.0,148512.13145675702
466325.64580743416,289950.0,176375.64580743416
528244.5665867167,289950.0,238294.56658671668
231843.7333356511,290000.0,58156.26666434889
268995.0858032207,290000.0,21004.91419677931
318530.2224266468,290000.0,28530.222426646797
293392.937646777,290000.0,3392.93764677702
517186.27779140446,290000.0,227186.27779140446
445240.085958916,290000.0,155240.085958916
407722.80607778276,290000.0,117722.80607778276
338136.9164025381,290000.0,48136.916402538074
420991.8155728493,290000.0,130991.8155728493
361063.4804826538,290000.0,71063.48048265377
410598.6171060799,290000.0,120598.61710607988
416790.50918400806,290000.0,126790.50918400806
419886.45522297226,290000.0,129886.45522297226
540628.3507425733,290000.0,250628.35074257327
652082.408145282,290000.0,362082.40814528195
385461.3323262101,290000.0,95461.3323262101
554633.0041193602,290000.0,264633.00411936024
620458.7536690464,290000.0,330458.75366904645
379269.4402482818,290500.0,88769.44024828181
438462.131456757,290700.0,147762.13145675702
339462.41176308226,291000.0,48462.41176308226
489322.7634407273,291000.0,198322.7634407273
348309.9798586405,291000.0,57309.97985864052
181938.88024406828,291500.0,109561.11975593172
305556.58679196646,291500.0,14056.58679196646
325017.48836496123,291750.0,33267.48836496123
252925.5041295762,292000.0,39074.495870423794
324132.2630257512,292000.0,32132.26302575122
404406.7250281516,292000.0,112406.72502815159
680091.7148988558,292050.0,388041.7148988558
377722.913635122,293000.0,84722.91363512201
510774.25070280913,293000.0,217774.25070280913
436101.82929951325,293000.0,143101.82929951325
419886.45522297226,293500.0,126386.45522297226
225651.84125772287,294000.0,68348.15874227713
762281.523740624,294000.0,468281.52374062396
543354.5803133808,294000.0,249354.5803133808
510920.0431057057,294000.0,216920.0431057057
466325.64580743416,294500.0,171825.64580743416
383840.4631052798,294900.0,88940.46310527978
250789.1260375926,295000.0,44210.87396240741
231843.7333356511,295000.0,63156.26666434889
281644.90609049436,295000.0,13355.093909505638
361283.6154933208,295000.0,66283.6154933208
386051.18380503386,295000.0,91051.18380503386
512984.9714025632,295000.0,217984.9714025632
158572.04614261846,295000.0,136427.95385738154
366000.4307532153,295000.0,71000.43075321527
415535.5673766414,295000.0,120535.56737664138
435366.18541779293,295000.0,140366.18541779293
487627.5516120264,295000.0,192627.5516120264
407722.80607778276,295500.0,112222.80607778276
357967.53444368957,295500.0,62467.53444368957
336516.04718160775,296000.0,40516.04718160775
305776.7218026335,296500.0,9276.721802633489
324352.3980364183,297000.0,27352.398036418308
368360.7329104591,297000.0,71360.7329104591
525148.6205477526,298000.0,227148.6205477526
450991.7080155102,298450.0,152541.70801551017
487997.26808018313,298900.0,189097.26808018313
205455.29580300773,299000.0,93544.70419699227
364749.27800044167,299000.0,65749.27800044167
506793.07932463504,299000.0,207793.07932463504
573428.815363812,299000.0,274428.815363812
705818.8511575493,299000.0,406818.8511575493
436101.82929951325,299000.0,137101.82929951325
413694.56314504397,299000.0,114694.56314504397
422982.40126193635,299000.0,123982.40126193635
605643.21756082,299000.0,306643.21756082005
462859.98330031335,299000.0,163859.98330031335
586697.8248588786,299000.0,287697.8248588786
704713.4908076721,299250.0,405463.49080767215
200884.2729460098,299500.0,98615.72705399021
336736.18219227483,299500.0,37236.182192274835
216364.00314083046,299800.0,83435.99685916954
324867.9069074716,299800.0,25067.906907471595
370571.45361021324,299900.0,70671.45361021324
402416.13933906454,299900.0,102516.13933906454
763536.4655479906,299900.0,463636.46554799064
429764.14481868845,299950.0,129814.14481868845
336146.330713451,299950.0,36196.330713451025
407502.6710671157,299950.0,107552.67106711568
416790.50918400806,299950.0,116840.50918400806
447380.2531054927,299950.0,147430.25310549268
531340.5126256809,299995.0,231345.5126256809
362904.4847142512,299999.0,62905.484714251186
225651.84125772287,300000.0,74348.15874227713
268995.0858032207,300000.0,31004.91419677931
284474.81599804136,300000.0,15525.184001958638
349489.6828162881,300000.0,49489.682816288085
371161.305089037,300000.0,71161.30508903699
203610.50251681719,300000.0,96389.49748318281
336736.18219227483,300000.0,36736.182192274835
370791.5886208803,300000.0,70791.58862088033
565836.1890756205,300000.0,265836.1890756205
382805.65630858013,300000.0,82805.65630858013
385531.8858793876,300000.0,85531.88587938761
378238.4225061753,300000.0,78238.4225061753
473843.03324590664,300000.0,173843.03324590664
475833.6189349937,300000.0,175833.6189349937
482025.511012922,300000.0,182025.51101292198
534286.8772071553,300000.0,234286.87720715534
444134.72560903896,300000.0,144134.72560903896
344328.80848046637,300000.0,44328.80848046637
489838.27231178054,300000.0,189838.27231178054
371086.9624812665,300000.0,71086.96248126653
333199.9661319765,300000.0,33199.966131976515
463229.6997684701,300000.0,163229.69976847008
478709.42996329063,300000.0,178709.42996329063
503476.9982750037,300000.0,203476.9982750037
528244.5665867167,300000.0,228244.56658671668
546820.2428205016,300000.0,246820.24282050156
506203.22784581117,300000.0,206203.22784581117
695055.9362226232,300000.0,395055.9362226232
753878.9109629417,300000.0,453878.9109629417
647881.1017564407,300000.0,347881.1017564407
418041.6619367818,300000.0,118041.66193678178
232359.2422067044,301000.0,68640.7577932956
485121.4570518861,301000.0,184121.45705188607
478559.8485058011,302000.0,176559.8485058011
583971.5952880711,302000.0,281971.5952880711
397845.1164820666,302000.0,95845.11648206657
386786.82768675423,302200.0,84586.82768675423
559274.5805295355,303000.0,256274.58052953554
280053.3745985331,303000.0,22946.62540146691
421211.9505835164,303100.0,118111.95058351639
453572.145183421,303500.0,150072.14518342097
179212.65067326088,304950.0,125737.34932673912
247323.46353047178,305000.0,57676.53646952822
371161.305089037,305000.0,66161.30508903699
191226.71836096066,305000.0,113773.28163903934
203610.50251681719,305000.0,101389.49748318281
228378.07082853024,305000.0,76621.92917146976
398655.10297155747,305000.0,93655.10297155747
223441.12055796868,305000.0,81558.87944203132
288086.27090805874,305000.0,16913.729091941263
371676.8139600903,305000.0,66676.81396009028
348899.8313374643,305000.0,43899.831337464275
437576.906117547,305000.0,132576.906117547
343593.164598746,305000.0,38593.16459874599
424087.7616118134,305000.0,119087.76161181339
458143.1680404188,305000.0,153143.16804041882
572693.1714820917,305000.0,267693.17148209165
581611.2931308274,305000.0,276611.29313082737
311528.3438592276,305000.0,6528.343859227607
444654.0235346853,305000.0,139654.02353468532
360693.76401449705,305000.0,55693.76401449705
451714.5775600425,305000.0,146714.5775600425
509299.1738847754,305000.0,204299.17388477537
549546.472391309,305000.0,244546.47239130898
555738.3644692373,305000.0,250738.36446923728
577409.9867419862,305000.0,272409.98674198624
636232.9614823047,305000.0,331232.96148230473
311968.6138805618,305240.0,6728.613880561781
416790.50918400806,305450.0,111340.50918400806
213268.05710186632,306000.0,92731.94289813368
259707.2476863283,306000.0,46292.75231367169
244888.8187654575,306000.0,61111.18123454251
333640.2361533107,307000.0,26640.23615331069
351995.7773764284,307000.0,44995.77737642842
429041.27527415607,307500.0,121541.27527415607
484901.3220412189,307635.0,177266.32204121893
306146.43827079027,308000.0,1853.5617292097304
491903.2006086381,308000.0,183903.20060863812
639698.6239894255,308000.0,331698.6239894255
484531.6055730623,308000.0,176531.60557306232
412809.33780583396,308550.0,104259.33780583396
247572.93627010786,309000.0,61427.063729892136
296488.8836857411,309500.0,13011.116314258892
247911.8686029733,309600.0,61688.13139702671
615550.2448855052,309780.0,305770.2448855052
